Time,Conductivity,Temperature,Pressure,Chlorophyll,Backscatter,Temperature,Dissolved O2 concentration,PAR,Transmittance,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Dissolved O2 saturation,Density anomaly 
2020-11-06 11:37:57.500,56.8720465,21.8424226,323.1276270,50.0000000,52.0000000,21.8538000,137.2046915,-8.3540384,45.2408867,312.9951270,310.4427639,40.5325782,1537.7910236,60515.6709722,63.4626084,29.8203405
2020-11-06 11:37:58.000,56.8716373,21.8419313,323.0890391,50.0000000,52.0000000,21.8538000,137.2042897,-8.3511704,45.2410261,312.9565391,310.4044907,40.5327248,1537.7892689,60515.8399843,63.4619271,29.8204291
2020-11-06 11:37:58.500,56.8720998,21.8421236,323.0948161,50.0000000,52.0000000,21.8545000,137.1541247,-8.3559504,45.2408635,312.9623161,310.4102206,40.5329151,1537.7900741,60516.0955345,63.4390095,29.8205429
2020-11-06 11:37:59.000,56.8727787,21.8421182,323.0862755,50.0000000,52.0000000,21.8545000,137.1536406,-8.3224906,45.2408170,312.9537755,310.4017497,40.5334715,1537.7905335,60516.8245775,63.4389858,29.8209312
2020-11-06 11:37:59.500,56.8720344,21.8420061,323.0805252,50.0000000,52.0000000,21.8554000,136.9652949,-8.3043267,45.2407938,312.9480252,310.3960462,40.5329783,1537.7896012,60516.1704769,63.3515606,29.8205638
2020-11-06 11:38:00.000,56.8714990,21.8422357,323.0561830,50.0000000,52.0000000,21.8554000,136.9657547,-8.3855862,45.2408286,312.9236830,310.3719025,40.5323394,1537.7890837,60515.3183288,63.3517934,29.8199067
2020-11-06 11:38:00.500,56.8718694,21.8420328,323.0162146,50.0000000,52.0000000,21.8558000,137.3654753,-8.3406545,45.2406312,312.8837146,310.3322601,40.5328445,1537.7884503,60515.9620439,63.5366393,29.8201785
2020-11-06 11:38:01.000,56.8716644,21.8425882,323.0176376,50.0000000,52.0000000,21.8558000,137.3661657,-8.3425665,45.2409448,312.8851376,310.3336715,40.5321561,1537.7891519,60515.0607485,63.5373254,29.8194996
2020-11-06 11:38:01.500,56.8720975,21.8419741,322.9905053,50.0000000,52.0000000,21.8563000,137.2152193,-8.3071947,45.2407008,312.8580053,310.3067604,40.5330938,1537.7881453,60516.2771254,63.4671670,29.8202750
2020-11-06 11:38:02.000,56.8710113,21.8411196,323.0346549,50.0000000,52.0000000,21.8563000,137.2152808,-8.2641750,45.2424547,312.9021549,310.3505500,40.5330037,1537.7865667,60516.1723931,63.4662058,29.8206437
2020-11-06 11:38:02.500,56.8724678,21.8420488,322.9847948,50.0000000,52.0000000,21.8557000,137.2559390,-8.3100627,45.2421991,312.8522948,310.3010964,40.5333246,1537.7884992,60516.5791015,63.4861706,29.8204043
2020-11-06 11:38:03.000,56.8714494,21.8418726,322.9789222,50.0000000,52.0000000,21.8557000,137.2563961,-8.3071947,45.2420830,312.8464222,310.2952717,40.5326705,1537.7872207,60515.7122949,63.4859422,29.8199326
2020-11-06 11:38:03.500,56.8721954,21.8415682,322.9648597,50.0000000,52.0000000,21.8540000,137.2925499,-8.3167547,45.2419204,312.8323597,310.2813240,40.5335644,1537.7871863,60516.8805422,63.5026553,29.8206408
2020-11-06 11:38:04.000,56.8719297,21.8411784,322.9280841,50.0000000,52.0000000,21.8540000,137.2921640,-8.3234466,45.2421759,312.7955841,310.2448482,40.5337307,1537.7857467,60517.0774404,63.5021020,29.8207227
2020-11-06 11:38:04.500,56.8721361,21.8408152,322.9090712,50.0000000,52.0000000,21.8529000,137.0725108,-8.3339625,45.2420249,312.7765712,310.2259903,40.5342461,1537.7850588,60517.7437899,63.4002902,29.8211388
2020-11-06 11:38:05.000,56.8711663,21.8412318,322.8633311,50.0000000,52.0000000,21.8529000,137.0733375,-8.3521264,45.2407241,312.7308311,310.1806233,40.5330888,1537.7840954,60516.1993327,63.4007096,29.8199412
2020-11-06 11:38:05.500,56.8717011,21.8419420,322.8605330,50.0000000,52.0000000,21.8514000,137.2430706,-8.3540384,45.2411190,312.7280330,310.1778479,40.5328536,1537.7856296,60515.8947189,63.4799243,29.8195441
2020-11-06 11:38:06.000,56.8714891,21.8415949,322.8191310,50.0000000,52.0000000,21.8514000,137.2426710,-8.3712463,45.2411422,312.6866310,310.1367836,40.5330248,1537.7842289,60516.0960971,63.4794144,29.8195975
2020-11-06 11:38:06.500,56.8711940,21.8421076,322.7834235,50.0000000,52.0000000,21.8508000,137.4034215,-8.3980141,45.2409796,312.6509235,310.1013673,40.5323180,1537.7841805,60515.1514914,63.5540792,29.8187579
2020-11-06 11:38:07.000,56.8705307,21.8417017,322.7619964,50.0000000,52.0000000,21.8508000,137.4033487,-8.3817622,45.2410377,312.6294964,310.0801149,40.5321724,1537.7826102,60514.9449246,63.5535366,29.8186730
2020-11-06 11:38:07.500,56.8708009,21.8413386,322.7435401,50.0000000,52.0000000,21.8510000,136.9885880,-8.3645543,45.2409912,312.6110401,310.0618092,40.5327392,1537.7819883,60515.6791587,63.3615003,29.8191305
2020-11-06 11:38:08.000,56.8709648,21.8413119,322.7562434,50.0000000,52.0000000,21.8510000,136.9885148,-8.3569064,45.2408751,312.6237434,310.0744088,40.5328918,1537.7822997,60515.8863849,63.3614930,29.8193088
2020-11-06 11:38:08.500,56.8720287,21.8414133,322.7247597,50.0000000,52.0000000,21.8511000,137.0462377,-8.3836742,45.2409564,312.5922597,310.0431819,40.5336673,1537.7828960,60516.8936998,63.3885922,29.8197344
2020-11-06 11:38:09.000,56.8709327,21.8415629,322.7262119,50.0000000,52.0000000,21.8511000,137.0471007,-8.3683783,45.2409448,312.5937119,310.0446222,40.5326412,1537.7821724,60515.5434375,63.3887787,29.8189165
2020-11-06 11:38:09.500,56.8716943,21.8419313,322.6821207,50.0000000,52.0000000,21.8513000,137.0856860,-8.3320506,45.2409448,312.5496207,310.0008905,40.5329264,1537.7827081,60515.9006478,63.4071432,29.8188375
2020-11-06 11:38:10.000,56.8705684,21.8412638,322.6590978,50.0000000,52.0000000,21.8513000,137.0856458,-8.3693343,45.2409331,312.5265978,309.9780555,40.5326541,1537.7802925,60515.5237193,63.4062775,29.8187253
2020-11-06 11:38:10.500,56.8714377,21.8408686,322.6649147,50.0000000,52.0000000,21.8512000,137.1291397,-8.3310946,45.2406195,312.5324147,309.9838248,40.5337254,1537.7805506,60516.9349315,63.4263496,29.8196800
2020-11-06 11:38:11.000,56.8708947,21.8409060,322.6363035,50.0000000,52.0000000,21.8512000,137.1293947,-8.3597744,45.2407241,312.5038035,309.9554470,40.5332628,1537.7796586,60516.3111392,63.4263380,29.8191945
2020-11-06 11:38:11.500,56.8703470,21.8409327,322.6005562,50.0000000,52.0000000,21.8499000,136.9808771,-8.3712463,45.2409680,312.4680562,309.9199912,40.5328092,1537.7786299,60515.6954642,63.3575062,29.8186883
2020-11-06 11:38:12.000,56.8718108,21.8410342,322.6234170,50.0000000,52.0000000,21.8499000,136.9801382,-8.3741143,45.2408518,312.4909170,309.9426655,40.5338868,1537.7804665,60517.1283124,63.3576766,29.8195768
2020-11-06 11:38:12.500,56.8703967,21.8409541,322.5783160,50.0000000,52.0000000,21.8492000,137.1898647,-8.3502144,45.2408170,312.4458160,309.8979323,40.5328377,1537.7783461,60515.7220419,63.4542033,29.8186085
2020-11-06 11:38:13.000,56.8704689,21.8407565,322.5736763,50.0000000,52.0000000,21.8492000,137.1896006,-8.3540384,45.2408518,312.4411763,309.8933305,40.5330837,1537.7780287,60516.0419672,63.4539512,29.8188330
2020-11-06 11:38:13.500,56.8699181,21.8410502,322.5419880,50.0000000,52.0000000,21.8503000,136.9334678,-8.3396985,45.2407241,312.4094880,309.8619006,40.5323749,1537.7774774,60515.0945838,63.3355486,29.8180726
2020-11-06 11:38:14.000,56.8692680,21.8421182,322.5219626,50.0000000,52.0000000,21.8503000,136.9348509,-8.3186666,45.2423385,312.3894626,309.8420385,40.5308531,1537.7782283,60513.0889499,63.3368182,29.8165189
2020-11-06 11:38:14.500,56.8707021,21.8408526,322.4863933,50.0000000,52.0000000,21.8518000,136.9988588,-8.3473464,45.2421991,312.3538933,309.8067592,40.5332149,1537.7769679,60516.1718538,63.3658839,29.8185306
2020-11-06 11:38:15.000,56.8704229,21.8411143,322.4849251,50.0000000,52.0000000,21.8518000,136.9992913,-8.3903662,45.2422340,312.3524251,309.8053031,40.5327439,1537.7771006,60515.5528531,63.3662020,29.8180901
2020-11-06 11:38:15.500,56.8707669,21.8411036,322.4748234,50.0000000,52.0000000,21.8522000,137.3701617,-8.3846302,45.2420598,312.3423234,309.7952837,40.5330355,1537.7772272,60515.9320378,63.5378368,29.8182717
2020-11-06 11:38:16.000,56.8708883,21.8415789,322.4863295,50.0000000,52.0000000,21.8522000,137.3706083,-8.3588184,45.2420830,312.3538295,309.8066960,40.5326821,1537.7782599,60515.4765386,63.5384447,29.8179142
2020-11-06 11:38:16.500,56.8714113,21.8413012,322.4335542,50.0000000,52.0000000,21.8512000,137.3601783,-8.3693343,45.2418507,312.3010542,309.7543510,40.5333857,1537.7774389,60516.3747131,63.5335704,29.8183039
2020-11-06 11:38:17.000,56.8710548,21.8404308,322.4350888,50.0000000,52.0000000,21.8512000,137.3595527,-8.3779382,45.2408518,312.3025888,309.7558731,40.5339161,1537.7757949,60517.0661736,63.5325027,29.8189666
2020-11-06 11:38:17.500,56.8702472,21.8398914,322.4206437,50.0000000,52.0000000,21.8512000,136.9041122,-8.3941901,45.2409331,312.2881437,309.7415458,40.5337770,1537.7740020,60516.8703994,63.3211955,29.8189553
2020-11-06 11:38:18.000,56.8700268,21.8401531,322.4163322,50.0000000,52.0000000,21.8512000,136.9044933,-8.4180900,45.2410609,312.2838322,309.7372695,40.5333546,1537.7741410,60516.3139245,63.3215077,29.8185395
2020-11-06 11:38:18.500,56.8700770,21.8397846,322.3877264,50.0000000,52.0000000,21.8507000,137.0667291,-8.3196226,45.2407822,312.2552264,309.7088969,40.5337526,1537.7731493,60516.8206509,63.3962810,29.8188266
2020-11-06 11:38:19.000,56.8699477,21.8397526,322.4075339,50.0000000,52.0000000,21.8507000,137.0668731,-8.3817622,45.2409215,312.2750339,309.7285429,40.5336708,1537.7733060,60516.7224751,63.3962815,29.8188586
2020-11-06 11:38:19.500,56.8701917,21.8399875,322.3833511,50.0000000,52.0000000,21.8494000,136.9984915,-8.3559504,45.2408635,312.2508511,309.7045574,40.5336560,1537.7734956,60516.6930888,63.3649107,29.8186755
2020-11-06 11:38:20.000,56.8695259,21.8401477,322.3936229,50.0000000,52.0000000,21.8494000,136.9991280,-8.3865422,45.2410493,312.2611229,309.7147454,40.5329639,1537.7733162,60515.7874618,63.3651279,29.8181464
2020-11-06 11:38:20.500,56.8701941,21.8409434,322.3877529,50.0000000,52.0000000,21.8496000,136.9941931,-8.3502144,45.2409796,312.2552529,309.7089233,40.5327571,1537.7750522,60515.5195667,63.3636579,29.8177329
2020-11-06 11:38:21.000,56.8704113,21.8410022,322.3982839,50.0000000,52.0000000,21.8496000,136.9941598,-8.3339625,45.2408402,312.2657839,309.7193683,40.5328732,1537.7755085,60515.6785009,63.3637511,29.8178494
2020-11-06 11:38:21.500,56.8699303,21.8413332,322.3921176,50.0000000,52.0000000,21.8498000,136.8851147,-8.3454345,45.2408635,312.2596176,309.7132523,40.5321758,1537.7754923,60514.7593750,63.3134264,29.8171963
2020-11-06 11:38:22.000,56.8711221,21.8398914,322.3920724,50.0000000,52.0000000,21.8498000,136.8829196,-8.3655103,45.2408635,312.2595724,309.7132075,40.5344942,1537.7743193,60517.8013342,63.3116587,29.8193785
2020-11-06 11:38:22.500,56.8704724,21.8398487,322.3992192,50.0000000,52.0000000,21.8498000,136.7832464,-8.3597744,45.2408402,312.2667192,309.7202960,40.5340072,1537.7737888,60517.1625918,63.2653298,29.8190510
2020-11-06 11:38:23.000,56.8694595,21.8405536,322.3920963,50.0000000,52.0000000,21.8498000,136.7845632,-8.3731583,45.2407125,312.2595963,309.7132312,40.5325291,1537.7738617,60515.2175322,63.2661790,29.8176912
2020-11-06 11:38:23.500,56.8691542,21.8397793,322.4507310,50.0000000,52.0000000,21.8494000,136.5837795,-8.3320506,45.2407822,312.3182310,309.7713877,40.5329885,1537.7733404,60515.8452268,63.1726186,29.8185170
2020-11-06 11:38:24.000,56.8700445,21.8407885,322.4277267,50.0000000,52.0000000,21.8494000,136.5840953,-8.3330065,45.2408054,312.2952267,309.7485711,40.5327667,1537.7753278,60515.5509592,63.1738072,29.8179567
2020-11-06 11:38:24.500,56.8686962,21.8395657,322.4878322,50.0000000,52.0000000,21.8504000,136.4967906,-8.3396985,45.2406428,312.3553322,309.8081864,40.5328055,1537.7732027,60515.6207025,63.1320793,29.8185988
2020-11-06 11:38:25.000,56.8699321,21.8408793,322.5020355,50.0000000,52.0000000,21.8504000,136.4973562,-8.4123540,45.2409331,312.3695355,309.8222739,40.5325621,1537.7765756,60515.3196497,63.1337137,29.8180933
2020-11-06 11:38:25.500,56.8702560,21.8406604,322.5419986,50.0000000,52.0000000,21.8498000,137.0313538,-8.3655103,45.2408170,312.4094986,309.8619111,40.5330143,1537.7771746,60515.9336617,63.3806247,29.8186723
2020-11-06 11:38:26.000,56.8703062,21.8402492,322.5790786,50.0000000,52.0000000,21.8498000,137.0310867,-8.3463905,45.2409099,312.4465786,309.8986887,40.5334274,1537.7771840,60516.4929271,63.3801945,29.8192650
2020-11-06 11:38:26.500,56.8698809,21.8393734,322.5748096,50.0000000,52.0000000,21.8512000,136.7018322,-8.3396985,45.2423269,312.4423096,309.8944546,40.5339096,1537.7753760,60517.1178501,63.2271079,29.8198676
2020-11-06 11:38:27.000,56.8697835,21.8384442,322.6277869,50.0000000,52.0000000,21.8512000,136.7012230,-8.3521264,45.2421875,312.4952869,309.9469998,40.5346847,1537.7747081,60518.1573802,63.2260765,29.8209542
2020-11-06 11:38:27.500,56.8694259,21.8386739,322.6747958,50.0000000,52.0000000,21.8514000,136.8492732,-8.3808062,45.2420714,312.5422958,309.9936254,40.5341620,1537.7755087,60517.4943028,63.2946146,29.8206915
2020-11-06 11:38:28.000,56.8699625,21.8385884,322.6834135,50.0000000,52.0000000,21.8514000,136.8488824,-8.3664663,45.2422456,312.5509135,310.0021728,40.5346724,1537.7759956,60518.1704869,63.2945272,29.8211415
2020-11-06 11:38:28.500,56.8692016,21.8385137,322.7177245,50.0000000,52.0000000,21.8522000,135.9664844,-8.3836742,45.2421643,312.5852245,310.0362040,40.5341153,1537.7757573,60517.4527561,62.8861182,29.8208865
2020-11-06 11:38:29.000,56.8695985,21.8387807,322.7435215,50.0000000,52.0000000,21.8522000,135.9666111,-8.3435225,45.2418275,312.6110215,310.0617907,40.5341747,1537.7769453,60517.5466328,62.8864947,29.8209649
2020-11-06 11:38:29.500,56.8684294,21.8384229,322.7597284,50.0000000,52.0000000,21.8516000,136.6006880,-8.3559504,45.2408286,312.6272284,310.0778654,40.5335611,1537.7756090,60516.7426906,63.1791392,29.8206714
2020-11-06 11:38:30.000,56.8688937,21.8379049,322.8078534,50.0000000,52.0000000,21.8516000,136.6001007,-8.3664663,45.2408635,312.6753534,310.1255979,40.5344048,1537.7760021,60517.8740541,63.1786019,29.8216700
2020-11-06 11:38:30.500,56.8686826,21.8381238,322.8191310,50.0000000,52.0000000,21.8520000,136.3557564,-8.3511704,45.2410144,312.6866310,310.1367836,40.5340242,1537.7763365,60517.3800669,63.0656940,29.8213652
2020-11-06 11:38:31.000,56.8686802,21.8389082,322.8607336,50.0000000,52.0000000,21.8520000,136.3567230,-8.3512750,45.2410132,312.7282336,310.1780469,40.5332684,1537.7782274,60516.4124740,63.0667350,29.8207410
2020-11-06 11:38:31.500,56.8693853,21.8385457,322.9120739,50.0000000,52.0000000,21.8518000,136.7725986,-8.3406545,45.2408635,312.7795739,310.2289686,40.5341591,1537.7791289,60517.6087960,63.2590075,29.8217440
2020-11-06 11:38:32.000,56.8697714,21.8380651,322.9077651,50.0000000,52.0000000,21.8518000,136.7718547,-8.3616864,45.2410261,312.7752651,310.2246949,40.5349246,1537.7786582,60518.6109764,63.2584102,29.8224474
2020-11-06 11:38:32.500,56.8679296,21.8386365,322.9849542,50.0000000,52.0000000,21.8511000,136.5929335,-8.4027941,45.2410725,312.8524542,310.3012546,40.5328705,1537.7791535,60515.9480374,63.1755359,29.8210498
2020-11-06 11:38:33.000,56.8679605,21.8384603,323.0306065,50.0000000,52.0000000,21.8511000,136.5929512,-8.3741143,45.2409680,312.8981065,310.3465346,40.5330438,1537.7796494,60516.1976884,63.1754117,29.8214286
2020-11-06 11:38:33.500,56.8690405,21.8381292,323.0634467,50.0000000,52.0000000,21.8512000,136.6628982,-8.3731583,45.2407473,312.9309467,310.3791070,40.5342146,1537.7806342,60517.7543275,63.2078260,29.8225563
2020-11-06 11:38:34.000,56.8683876,21.8383962,323.1105300,50.0000000,52.0000000,21.8512000,136.6638008,-8.3750703,45.2408054,312.9780300,310.4258063,40.5334183,1537.7812302,60516.7310565,63.2082471,29.8220749
2020-11-06 11:38:34.500,56.8696464,21.8381505,323.1362287,50.0000000,52.0000000,21.8502000,136.8042614,-8.3387425,45.2409215,313.0037287,310.4512955,40.5346559,1537.7823912,60518.3728247,63.2733947,29.8231980
2020-11-06 11:38:35.000,56.8697485,21.8380491,323.1890304,50.0000000,52.0000000,21.8502000,136.8043403,-8.3836742,45.2409680,313.0565304,310.5036666,40.5348136,1537.7831830,60518.6063491,63.2733762,29.8235739
2020-11-06 11:38:35.500,56.8698992,21.8387273,323.2334139,50.0000000,52.0000000,21.8505000,136.7098982,-8.3683783,45.2408286,313.1009139,310.5476881,40.5342803,1537.7850909,60517.9322523,63.2302550,29.8231616
2020-11-06 11:38:36.000,56.8689664,21.8389088,323.3205106,50.0000000,52.0000000,21.8505000,136.7110827,-8.3693343,45.2408054,313.1880106,310.6340746,40.5333231,1537.7859545,60516.7162606,63.2306518,29.8227542
2020-11-06 11:38:36.500,56.8690869,21.8383107,323.3104780,50.0000000,52.0000000,21.8506000,136.7342928,-8.3597744,45.2408054,313.1779780,310.6241238,40.5339869,1537.7849712,60517.5803581,63.2409650,29.8233897
2020-11-06 11:38:37.000,56.8694713,21.8381932,323.3604231,50.0000000,52.0000000,21.8506000,136.7341605,-8.3607304,45.2407822,313.2279231,310.6736617,40.5343886,1537.7859438,60518.1339566,63.2409212,29.8239437
2020-11-06 11:38:37.500,56.8688173,21.8382146,323.4204434,50.0000000,52.0000000,21.8510000,136.9899230,-8.3406545,45.2407705,313.2879434,310.7331925,40.5338175,1537.7863679,60517.4116911,63.3590264,29.8237604
2020-11-06 11:38:38.000,56.8693752,21.8385243,323.4610401,50.0000000,52.0000000,21.8510000,136.9900577,-8.3463905,45.2407125,313.3285401,310.7734582,40.5339611,1537.7880065,60517.6243869,63.3594879,29.8239538
2020-11-06 11:38:38.500,56.8694310,21.8379049,323.4948103,50.0000000,52.0000000,21.8514000,136.6938523,-8.3272706,45.2424082,313.3623103,310.8069530,40.5345760,1537.7876439,60518.4458799,63.2220259,29.8247462
2020-11-06 11:38:39.000,56.8684415,21.8384442,323.5590250,50.0000000,52.0000000,21.8514000,136.6953204,-8.3339625,45.2422688,313.4265250,310.8706440,40.5332452,1537.7886402,60516.7293549,63.2228148,29.8238526
2020-11-06 11:38:39.500,56.8689759,21.8377287,323.5963201,50.0000000,52.0000000,21.8514000,136.7534576,-8.3406545,45.2422340,313.4638201,310.9076350,40.5343355,1537.7886132,60518.1783433,63.2493084,29.8250497
2020-11-06 11:38:40.000,56.8691256,21.8382947,323.6859570,50.0000000,52.0000000,21.8514000,136.7543360,-8.3865422,45.2420133,313.5534570,310.9965410,40.5338896,1537.7910817,60517.6412261,63.2501813,29.8249306
2020-11-06 11:38:40.500,56.8695487,21.8377554,323.7161744,50.0000000,52.0000000,21.8515000,136.4047618,-8.3702903,45.2422108,313.5836744,311.0265119,40.5347270,1537.7911139,60518.7551014,63.0882085,29.8258538
2020-11-06 11:38:41.000,56.8690870,21.8381772,323.7676407,50.0000000,52.0000000,21.8515000,136.4057127,-8.3635983,45.2418159,313.6351407,311.0775586,40.5339377,1537.7921921,60517.7447022,63.0888268,29.8253516
2020-11-06 11:38:41.500,56.8697425,21.8382947,323.8191177,50.0000000,52.0000000,21.8509000,136.4533360,-8.3177107,45.2416416,313.6866177,311.1286158,40.5343367,1537.7937965,60518.2977220,63.1111308,29.8258418
2020-11-06 11:38:42.000,56.8691945,21.8381131,323.8847208,50.0000000,52.0000000,21.8509000,136.4538133,-8.3244026,45.2404918,313.7522208,311.1936839,40.5340400,1537.7940911,60517.9379492,63.1110401,29.8259501
2020-11-06 11:38:42.500,56.8692175,21.8385030,323.8961577,50.0000000,52.0000000,21.8516000,136.5544834,-8.3330065,45.2409912,313.7636577,311.2050276,40.5336875,1537.7949024,60517.4828432,63.1579050,29.8256178
2020-11-06 11:38:43.000,56.8684664,21.8387753,323.9404401,50.0000000,52.0000000,21.8516000,136.5554408,-8.3674223,45.2408751,313.8079401,311.2489488,40.5328080,1537.7953734,60516.3484793,63.1583267,29.8250595
2020-11-06 11:38:43.500,56.8692259,21.8389035,323.9891508,50.0000000,52.0000000,21.8522000,136.3555249,-8.3731583,45.2410261,313.8566508,311.2972623,40.5332820,1537.7970422,60516.9990135,63.0661806,29.8255918
2020-11-06 11:38:44.000,56.8687939,21.8386472,324.0347444,50.0000000,52.0000000,21.8522000,136.3557610,-8.3396985,45.2408054,313.9022444,311.3424841,40.5331569,1537.7969994,60516.8546810,63.0659587,29.8257666
2020-11-06 11:38:44.500,56.8706717,21.8384976,324.0705208,50.0000000,52.0000000,21.8528000,136.7492619,-8.3224906,45.2411422,313.9380208,311.3779688,40.5347999,1537.7990263,60519.0369024,63.2483972,29.8272135
2020-11-06 11:38:45.000,56.8700858,21.8387166,324.1119385,50.0000000,52.0000000,21.8528000,136.7500481,-8.3129307,45.2411190,313.9794385,311.4190488,40.5341051,1537.7995155,60518.1440059,63.2487483,29.8267989
2020-11-06 11:38:45.500,56.8696192,21.8396831,324.1247506,50.0000000,52.0000000,21.8546000,136.7685101,-8.2880749,45.2408635,313.9922506,311.4317564,40.5328143,1537.8008065,60516.4583512,63.2578885,29.8255912
2020-11-06 11:38:46.000,56.8699272,21.8394215,324.1977236,50.0000000,52.0000000,21.8546000,136.7683914,-8.2832949,45.2410957,314.0652236,311.5041343,40.5332812,1537.8018614,60517.1080115,63.2577142,29.8263353
2020-11-06 11:38:46.500,56.8689031,21.8390530,324.2622278,50.0000000,52.0000000,21.8549000,136.6618788,-8.3071947,45.2410841,314.1297278,311.5681125,40.5327763,1537.8014229,60516.4715677,63.2078532,29.8263348
2020-11-06 11:38:47.000,56.8694615,21.8401050,324.2648133,50.0000000,52.0000000,21.8549000,136.6625694,-8.3444785,45.2409099,314.1323133,311.5706769,40.5322366,1537.8035960,60515.7715372,63.2091460,29.8256299
2020-11-06 11:38:47.500,56.8700738,21.8411570,324.3247218,50.0000000,52.0000000,21.8552000,136.5842156,-8.3358745,45.2409680,314.1922218,311.6300968,40.5317185,1537.8067486,60515.1288605,63.1738865,29.8251873
2020-11-06 11:38:48.000,56.8696415,21.8413706,324.3417788,50.0000000,52.0000000,21.8552000,136.5847838,-8.2995468,45.2407938,314.2092788,311.6470148,40.5311620,1537.8069709,60514.4060422,63.1741819,29.8247751
2020-11-06 11:38:48.500,56.8689399,21.8402706,324.3333207,50.0000000,52.0000000,21.8558000,136.5103388,-8.2880749,45.2407241,314.2008207,311.6386256,40.5316336,1537.8045000,60515.0128333,63.1386982,29.8254169
2020-11-06 11:38:49.000,56.8698980,21.8393841,324.4261967,50.0000000,52.0000000,21.8558000,136.5092779,-8.3138867,45.2407473,314.2936967,311.7307442,40.5332054,1537.8054895,60517.1229118,63.1378002,29.8272683
2020-11-06 11:38:49.500,56.8696718,21.8392346,324.4275851,50.0000000,52.0000000,21.8547000,136.3408436,-8.2985908,45.2406195,314.2950851,311.7321213,40.5331629,1537.8050780,60517.0661327,63.0597147,29.8272853
2020-11-06 11:38:50.000,56.8694687,21.8395229,324.4717956,50.0000000,52.0000000,21.8547000,136.3414626,-8.2966788,45.2407473,314.3392956,311.7759713,40.5327108,1537.8060623,60516.4952595,63.0601551,29.8270472
2020-11-06 11:38:50.500,56.8697767,21.8384069,324.5118301,50.0000000,52.0000000,21.8537000,136.5247394,-8.2670430,45.2408402,314.3793301,311.8156794,40.5339939,1537.8052563,60518.1961062,63.1441541,29.8285191
2020-11-06 11:38:51.000,56.8705776,21.8389836,324.5418454,50.0000000,52.0000000,21.8537000,136.5249316,-8.2641750,45.2423385,314.4093454,311.8454499,40.5340866,1537.8073543,60518.3388294,63.1449193,29.8285509
2020-11-06 11:38:51.500,56.8706317,21.8385083,324.5633070,50.0000000,52.0000000,21.8524000,136.5936731,-8.2307153,45.2423734,314.4308070,311.8667364,40.5345691,1537.8070140,60518.9811686,63.1763619,29.8291480
2020-11-06 11:38:52.000,56.8700634,21.8384122,324.5847897,50.0000000,52.0000000,21.8524000,136.5940438,-8.2536591,45.2421178,314.4522897,311.8880440,40.5341925,1537.8067062,60518.4946422,63.1762874,29.8289815
2020-11-06 11:38:52.500,56.8698582,21.8393360,324.6546854,50.0000000,52.0000000,21.8516000,136.6045831,-8.2527031,45.2420249,314.5221854,311.9573697,40.5331311,1537.8090919,60517.1396443,63.1817995,29.8282055
2020-11-06 11:38:53.000,56.8700229,21.8393948,324.6902783,50.0000000,52.0000000,21.8516000,136.6046999,-8.2201993,45.2419552,314.5577783,311.9926724,40.5331952,1537.8099085,60517.2426344,63.1819426,29.8283899
2020-11-06 11:38:53.500,56.8696927,21.8396671,324.6947147,50.0000000,52.0000000,21.8520000,136.2449520,-8.2307153,45.2418856,314.5622147,311.9970725,40.5326707,1537.8101082,60516.5562048,63.0156628,29.8279308
2020-11-06 11:38:54.000,56.8694000,21.8399074,324.7277885,50.0000000,52.0000000,21.8520000,136.2455293,-8.2431432,45.2408402,314.5952885,312.0298767,40.5321958,1537.8107570,60515.9491595,63.0160221,29.8276416
2020-11-06 11:38:54.500,56.8706760,21.8391545,324.7062340,50.0000000,52.0000000,21.8530000,136.6372137,-8.1982115,45.2407589,314.5737340,312.0084979,40.5339424,1537.8103783,60518.2332717,63.1969888,29.8290966
2020-11-06 11:38:55.000,56.8700242,21.8397686,324.7398632,50.0000000,52.0000000,21.8530000,136.6383956,-8.2077714,45.2409564,314.6073632,312.0418529,40.5328256,1537.8112953,60516.7841442,63.1978076,29.8282129
2020-11-06 11:38:55.500,56.8698885,21.8394428,324.7731588,50.0000000,52.0000000,21.8538000,136.5728376,-8.2278473,45.2407473,314.6406588,312.0748770,40.5330098,1537.8112096,60517.0404767,63.1671909,29.8285903
2020-11-06 11:38:56.000,56.8705405,21.8391812,324.7689882,50.0000000,52.0000000,21.8538000,136.5721402,-8.1982115,45.2407938,314.6364882,312.0707404,40.5337839,1537.8113184,60518.0562936,63.1668625,29.8292374
2020-11-06 11:38:56.500,56.8696794,21.8391117,324.8246116,50.0000000,52.0000000,21.8536000,136.7499384,-8.2211553,45.2408867,314.6921116,312.1259103,40.5331328,1537.8113452,60517.2254041,63.2487791,29.8290006
2020-11-06 11:38:57.000,56.8704546,21.8392559,324.8445678,50.0000000,52.0000000,21.8536000,136.7496735,-8.1733556,45.2407938,314.7120678,312.1457037,40.5336153,1537.8125857,60517.8728609,63.2489957,29.8294115
2020-11-06 11:38:57.500,56.8708515,21.8393627,324.8702716,50.0000000,52.0000000,21.8537000,136.3220008,-8.1561478,45.2410377,314.7377716,312.1711979,40.5338255,1537.8135236,60518.1638673,63.0513861,29.8296506
